"seqnames"	"start"	"end"	"width"	"strand"	"Conc"	"Conc_KD"	"Conc_WT"	"Fold"	"p.value"	"FDR"
"chr20"	23321146	23321546	401	"*"	6.25413189992146	5.61166939530134	6.69708223340658	-0.978646020885818	6.02947016678293e-05	0.000196321169906621
"chr16"	31393888	31394288	401	"*"	7.59743677726393	7.23367188236893	7.88770321671716	-0.626207960941082	6.03038731274354e-05	0.000196328277641562
"chr12"	57456457	57456857	401	"*"	5.89933683025425	5.15814949298502	6.38656920088597	-1.07931677407349	6.03142184883841e-05	0.000196339205097819
"chr12"	100204447	100204847	401	"*"	5.73777517788426	4.95566708398278	6.24212459880049	-1.12067072753738	6.03863194146523e-05	0.000196551137911693
"chr1"	35916635	35917035	401	"*"	7.40800069311879	7.01876355905901	7.71422415209963	-0.665024961214339	6.05015735858394e-05	0.000196903464637047
"chr6"	32659798	32660198	401	"*"	6.33638865269176	5.72034019622679	6.76672150528848	-0.953081667995773	6.05240057739768e-05	0.000196953653910382
"chr9"	111032109	111032509	401	"*"	5.8890751120685	5.14159774772297	6.37898364267907	-1.08738580600267	6.05732356173287e-05	0.000197091024808619
"chr10"	121204852	121205252	401	"*"	8.45400301240186	8.17540407034489	8.68741104216623	-0.490969932950554	6.0637077274751e-05	0.000197275901781075
"chr7"	139190336	139190736	401	"*"	6.18627340317365	5.48077278964692	6.65800228726678	-1.03981943650927	6.07292084518599e-05	0.000197552762047024
"chr1"	208635023	208635423	401	"*"	6.06535130036412	5.36640306383759	6.53417320768875	-1.03827525931357	6.07934781693225e-05	0.000197738935071295
"chrX"	47004287	47004687	401	"*"	7.38119187517643	6.98027367633487	7.69458158275236	-0.685410171820342	6.08870716704104e-05	0.00019801497547495
"chr4"	113445008	113445408	401	"*"	7.50084011194041	7.12352988404065	7.79964901334225	-0.648934917087653	6.08924420007866e-05	0.00019801497547495
"chr16"	9228637	9229037	401	"*"	6.40475836336531	5.78889247699826	6.83500281066786	-0.955402504052374	6.1010567264164e-05	0.000198376141915759
"chr2"	183628014	183628414	401	"*"	6.5287198731136	5.95610612123461	6.93754313327864	-0.902104764054935	6.11299272560135e-05	0.00019874123902363
"chr1"	207738858	207739258	401	"*"	6.03139403101766	5.33597954344346	6.49864024759169	-1.03866862642892	6.12390589093075e-05	0.000199073001844385
"chr12"	10343373	10343773	401	"*"	6.81022388229397	6.29771812381575	7.18762105408304	-0.830584038096408	6.1252206431934e-05	0.000199092703377568
"chr12"	126623910	126624310	401	"*"	5.73582525599656	4.95576465936343	6.23933445170499	-1.11924807073242	6.126984866192e-05	0.00019912700815124
"chr2"	63305995	63306395	401	"*"	6.00878024908414	5.30543670225941	6.47955424918686	-1.0441279142429	6.1283294398853e-05	0.000199147667963792
"chr14"	28764017	28764417	401	"*"	6.26106138013799	5.62412884189413	6.70139830948388	-0.978061421100824	6.14874647978591e-05	0.00019978803476362
"chr18"	48910811	48911211	401	"*"	6.01947375668251	5.3205237621474	6.4882964465115	-1.03979044764498	6.15488682955175e-05	0.000199964421999072
"chr1"	156414206	156414606	401	"*"	6.59981743293932	6.04223383059353	7.00096814056096	-0.882035347339057	6.15741353501308e-05	0.000200023379323685
"chrX"	136376078	136376478	401	"*"	6.10950299046164	5.424051109475	6.57227670421038	-1.03084831561563	6.1631416215784e-05	0.000200186307752344
"chr1"	198668559	198668959	401	"*"	7.91309801979906	7.58617087015299	8.17945553126284	-0.569301949473652	6.16538248225913e-05	0.000200235942282203
"chr2"	206868959	206869359	401	"*"	6.262337662965	5.62382183783831	6.703424345031	-0.979075686981232	6.17119415047212e-05	0.00020040152267855
"chr3"	184007155	184007555	401	"*"	6.54308759466734	5.9660252422738	6.95415873748217	-0.90454005766476	6.18353920866e-05	0.000200779203639488
"chr22"	38164256	38164656	401	"*"	6.14266360889608	5.4668000679132	6.60109030708224	-1.02065062181579	6.18461259873933e-05	0.000200790849111735
"chr3"	104315403	104315803	401	"*"	6.44593354817611	5.83244136490546	6.8750270722544	-0.955520660017672	6.19210731737079e-05	0.000201010943918301
"chr9"	27247669	27248069	401	"*"	6.72988457596848	6.20089992228517	7.11609700828839	-0.848396438502649	6.19295758564111e-05	0.000201015317681589
"chr5"	133315544	133315944	401	"*"	5.80778487358919	5.03338161930666	6.30896371501962	-1.11095970646931	6.20006115085205e-05	0.000201222640839749
"chr16"	72275733	72276133	401	"*"	7.30971801452591	6.89542033893965	7.63120203302367	-0.694769674802995	6.20795606307197e-05	0.000201455596257226
"chr4"	8178526	8178926	401	"*"	7.14649651231205	6.70868780804551	7.48191678345408	-0.730381605477781	6.21048886967687e-05	0.000201514511221797
"chr9"	32572263	32572663	401	"*"	7.0002972563041	6.52087503273993	7.35952061422981	-0.782270319543541	6.21241950527162e-05	0.00020155387592285
"chr16"	3181754	3182154	401	"*"	7.04527901557782	6.57956690272498	7.39677893536849	-0.7674524498116	6.2234125940887e-05	0.000201868351461327
"chrX"	113854329	113854729	401	"*"	7.3941534803152	6.99969429726254	7.70359220336891	-0.668616369667522	6.22354961024652e-05	0.000201868351461327
"chr11"	72142011	72142411	401	"*"	7.22294977220999	6.79937352953382	7.5499769599671	-0.715243743690978	6.22518588111741e-05	0.000201898114705878
"chrX"	48774461	48774861	401	"*"	8.98555384168009	8.77585635025013	9.16860387171695	-0.384650095330902	6.22683092751479e-05	0.00020192815565817
"chr6"	5892343	5892743	401	"*"	5.71207885331188	4.89486066131466	6.23057853023379	-1.14618562672762	6.23375579725883e-05	0.000202129387825938
"chr3"	50556896	50557296	401	"*"	8.86837157954753	8.64558653233199	9.06131105679341	-0.403878070484321	6.23665480343329e-05	0.000202200050078305
"chr17"	6323683	6324083	401	"*"	5.78431700368312	5.01429507037117	6.28368221311688	-1.10737024371529	6.24330935312339e-05	0.000202392441330828
"chr12"	21766729	21767129	401	"*"	5.93230758704836	5.20890714802152	6.41188150225125	-1.06299142855317	6.24437516906165e-05	0.000202403636349889
"chr5"	115893345	115893745	401	"*"	6.34277121973396	5.7199381055934	6.77637764639549	-0.957481460458222	6.25007919411721e-05	0.000202565153207585
"chr3"	33817959	33818359	401	"*"	6.35906785031196	5.7433663746815	6.78923267135458	-0.948299314963376	6.25372458457698e-05	0.000202659920122876
"chr1"	54277261	54277661	401	"*"	5.79340461879548	5.01382653036055	6.29671556406668	-1.12315658114377	6.25537681434076e-05	0.00020269008171312
"chr10"	70166874	70167274	401	"*"	8.41560901369323	8.14088989204344	8.6462900967524	-0.489361488400658	6.27191124867822e-05	0.000203202401924942
"chr2"	190042749	190043149	401	"*"	5.72963628965399	4.9364070672319	6.23852022769753	-1.13367892219623	6.27846521948633e-05	0.000203391286221205
"chr11"	6633978	6634378	401	"*"	6.07862625375465	5.39555097691358	6.54032640868193	-1.02232460247034	6.28496699791211e-05	0.000203578436379967
"chr16"	66623319	66623719	401	"*"	5.72189044558647	4.91638517250017	6.23572309432565	-1.14512821197098	6.28731221499783e-05	0.000203630922361003
"chr7"	55317871	55318271	401	"*"	7.89956154914651	7.57331418835819	8.16546829816092	-0.570023638387628	6.29171251821363e-05	0.000203749947866485
"chr15"	62637160	62637560	401	"*"	6.36328779896399	5.7546309335153	6.79002812982403	-0.944483170921188	6.29422966682823e-05	0.000203807969145004
"chr4"	88976033	88976433	401	"*"	5.78045593771676	5.01420137454157	6.27825541489408	-1.10497947060063	6.30691299206656e-05	0.000204195121224071
"chr7"	100781506	100781906	401	"*"	7.75010563194399	7.40637601102081	8.02749348149884	-0.599202731989769	6.30815906145957e-05	0.000204211929607725
"chr1"	212650455	212650855	401	"*"	8.80971108386803	8.57986764239862	9.00791928133176	-0.420363008765633	6.31073722212795e-05	0.000204271852495956
"chr6"	32086557	32086957	401	"*"	8.26913687901977	7.96848231368564	8.51781263478716	-0.5355751813536	6.32235392455593e-05	0.000204624295855472
"chr14"	64896694	64897094	401	"*"	7.96907010593857	7.64543530466135	8.23324119537918	-0.569375227233969	6.3401312810352e-05	0.000205176025893471
"chr7"	138134329	138134729	401	"*"	6.80368518506928	6.28203923590243	7.18599091286771	-0.836819234729657	6.3516094633848e-05	0.000205523801721803
"chr4"	55094213	55094613	401	"*"	6.46913830025275	5.88500190483086	6.88376256942487	-0.913771524755969	6.36178947299896e-05	0.000205829496331867
"chr5"	172710820	172711220	401	"*"	7.79286158767514	7.4491763388119	8.07022058724295	-0.601357487677144	6.36435664998734e-05	0.000205888843123093
"chr2"	197162839	197163239	401	"*"	6.27640836116756	5.63605544764212	6.71836346383903	-0.981024346042763	6.36692983462819e-05	0.000205948370574795
"chr3"	152184458	152184858	401	"*"	6.15899131918375	5.48043370868023	6.61864365895405	-1.02502730961486	6.3737193283236e-05	0.000206144251773653
"chr14"	91622014	91622414	401	"*"	5.76715149154071	4.99514252346024	6.26734019198453	-1.11273788596779	6.37771596598279e-05	0.000206249769347709
"chr21"	47648971	47649371	401	"*"	6.31331337467238	5.68509683052669	6.74950111310194	-0.96184427161125	6.37889251828511e-05	0.000206264074028756
"chr22"	18986466	18986866	401	"*"	6.43248652336324	5.82091364693376	6.86064738577131	-0.943060964291397	6.38112978248508e-05	0.000206312670018821
"chr17"	27280529	27280929	401	"*"	8.10415213717839	7.79392422737034	8.35933336936853	-0.541411075006664	6.3821595062709e-05	0.000206322217502495
"chr7"	2199736	2200136	401	"*"	6.30732008785413	5.66111367103093	6.75203140513331	-0.978783568228092	6.3957962501794e-05	0.000206739275176953
"chr1"	204732933	204733333	401	"*"	8.28495255535702	7.9949170116943	8.5263267211598	-0.519395551385746	6.39981593436691e-05	0.000206845408472353
"chr2"	220253127	220253527	401	"*"	6.36137250877611	5.74370547955844	6.79248839173882	-0.951666555763896	6.40802524741185e-05	0.000207086912775269
"chr8"	23019339	23019739	401	"*"	5.89259926507093	5.14073969617894	6.38436245339563	-1.09633214175002	6.41456963005398e-05	0.000207258649028282
"chr10"	70657223	70657623	401	"*"	5.89484055356405	5.15840387396034	6.38004064369147	-1.08056853517905	6.41481491225896e-05	0.000207258649028282
"chr13"	102594358	102594758	401	"*"	5.41686393830292	4.52057823022219	5.96552922904648	-1.21290228014202	6.41620628067635e-05	0.000207279764308925
"chr16"	75729610	75730010	401	"*"	5.84339241920375	5.08774744486738	6.33675124719357	-1.09893554637301	6.41867766747339e-05	0.000207335761426159
"chr1"	219740701	219741101	401	"*"	6.37213927749043	5.76603080917578	6.79763465667688	-0.939306431645907	6.41977531216407e-05	0.000207347376229737
"chr22"	23030093	23030493	401	"*"	7.4500951427388	7.06514749936528	7.75366340557946	-0.660543825046866	6.4279158070378e-05	0.000207586433805165
"chr15"	31151483	31151883	401	"*"	6.47006718183673	5.88525807510322	6.88502797800523	-0.916300352180994	6.43013256480615e-05	0.00020763415418747
"chr11"	67980138	67980538	401	"*"	5.65179701171589	4.83233508147203	6.17118468198283	-1.15816154777683	6.43626707948632e-05	0.000207789242567917
"chr16"	70052098	70052498	401	"*"	5.40698773247012	4.52071014999069	5.95195948827289	-1.20779653795984	6.43641472546902e-05	0.000207789242567917
"chr3"	141456870	141457270	401	"*"	7.70056529736152	7.34724054384969	7.98415752697105	-0.615548346900949	6.43784864272077e-05	0.00020780669431765
"chr10"	102758816	102759216	401	"*"	8.46888595911028	8.20690950413128	8.6905222259957	-0.470918072827138	6.43843472516578e-05	0.00020780669431765
"chr19"	921608	922008	401	"*"	9.31438373143818	9.13678999545005	9.47249259725155	-0.329107378072189	6.44043220307206e-05	0.000207847285331308
"chr7"	127238372	127238772	401	"*"	5.97595119538814	5.25833516211926	6.45300524405953	-1.05689034204729	6.44635403331405e-05	0.000208014500181359
"chr21"	43870054	43870454	401	"*"	6.32543252687714	5.70851409976727	6.75618641440354	-0.951746341454413	6.46172744643978e-05	0.00020848663047299
"chr20"	36013075	36013475	401	"*"	8.37367014010195	8.09924732244241	8.6041424508492	-0.487163539765841	6.46411038661461e-05	0.00020853956487272
"chr14"	86504734	86505134	401	"*"	7.15618499818717	6.69731991109303	7.50378446938408	-0.763787750278259	6.48600567205104e-05	0.000209212205156306
"chr14"	22401866	22402266	401	"*"	5.72135307546739	4.93620927348853	6.22694516065996	-1.12037770665108	6.48644967398079e-05	0.000209212205156306
"chr8"	144140056	144140456	401	"*"	6.44777153624176	5.85365402450385	6.86736484694596	-0.923404892883388	6.49095184612516e-05	0.000209333383323607
"chr2"	177514822	177515222	401	"*"	6.04736564571082	5.35134567302875	6.51488224311108	-1.0343633041321	6.50443974589286e-05	0.000209744290382654
"chr5"	179049655	179050055	401	"*"	6.64727170884263	6.08850410320627	7.04903121736911	-0.884879863780199	6.50635372157476e-05	0.000209773302644529
"chr2"	35653611	35654011	401	"*"	6.32369219328246	5.67333310481878	6.77034891944947	-0.982760768188188	6.50683287382772e-05	0.000209773302644529
"chr16"	70286486	70286886	401	"*"	7.35867087239443	6.93655539474556	7.68482914598288	-0.710989181882816	6.52119526585195e-05	0.000210212207233022
"chr19"	28265243	28265643	401	"*"	6.1929211435348	5.52084205769757	6.64962050230688	-1.00586618142292	6.5273036348425e-05	0.000210384971332756
"chr17"	46679920	46680320	401	"*"	7.93736711042505	7.59269768635372	8.21536566084665	-0.591290704747424	6.53072193392287e-05	0.000210471000676489
"chr18"	9792567	9792967	401	"*"	6.33883486892218	5.68574407741101	6.78676684636079	-0.99165043386064	6.54162121536222e-05	0.000210798078461999
"chr9"	26613868	26614268	401	"*"	6.85016066299221	6.35101185747065	7.22029804336079	-0.810389270445035	6.5541671367663e-05	0.00021117813668216
"chr3"	179040465	179040865	401	"*"	7.54419710762155	7.17539359618724	7.83765647723363	-0.633699436062644	6.57966933364019e-05	0.000211975516731598
"chrX"	54812370	54812770	401	"*"	5.70992103774939	4.91548244151083	6.21929512651791	-1.12738148946323	6.58400644020715e-05	0.000212090921826327
"chr4"	107250149	107250549	401	"*"	6.80617340831853	6.28995802789888	7.18556852353641	-0.831712761932095	6.58974394669834e-05	0.000212251406437281
"chr5"	175433051	175433451	401	"*"	5.02080872989056	3.97563605737607	5.62051984860774	-1.32152427785262	6.59768783315075e-05	0.000212482912182396
"chr12"	4636135	4636535	401	"*"	6.59216743666806	6.03254922648636	6.99436384961756	-0.885681689248217	6.60385538499732e-05	0.000212657163377728
"chr6"	24583638	24584038	401	"*"	7.67630936998028	7.32459217302606	7.95886685571634	-0.609798693394062	6.60850361398945e-05	0.000212761741499248
"chr7"	34127732	34128132	401	"*"	7.24256058285723	6.82666234350344	7.56500487540086	-0.702373625801352	6.6086176496723e-05	0.000212761741499248
"chr2"	220217151	220217551	401	"*"	7.44318960751352	7.05632144605662	7.74794825205816	-0.659564243841536	6.61994637103204e-05	0.000213102043544635
"chr6"	71085602	71086002	401	"*"	5.60464285621398	4.78828990009214	6.12279958754082	-1.1493286968279	6.62484202993686e-05	0.000213235205255518
"chr8"	144024951	144025351	401	"*"	5.53549231286224	4.69688216493553	6.06238041281636	-1.16765021813134	6.63483286295956e-05	0.000213532317125814
"chr3"	146837820	146838220	401	"*"	6.03538479266164	5.32120557003269	6.51093477207689	-1.05103326986806	6.64001317304065e-05	0.00021367455907243
"chr2"	197318296	197318696	401	"*"	5.84927063868479	5.10571662128754	6.33751189126627	-1.08422513233802	6.66527327167122e-05	0.000214462858803184
"chr18"	72369552	72369952	401	"*"	6.57812275975063	6.01420137454157	6.9825234925033	-0.888299233689783	6.6689395555973e-05	0.000214556251643833
"chr19"	41633664	41634064	401	"*"	4.9123348064391	3.81080426328798	5.52961275401438	-1.35605923112677	6.67081510916775e-05	0.000214590156763059
"chr1"	1440881	1441281	401	"*"	5.13984696241367	4.1238989946897	5.73008651519461	-1.29775349830872	6.67152112329961e-05	0.000214590156763059
"chr7"	73959526	73959926	401	"*"	6.78116426670045	6.25789998008312	7.16433412410085	-0.83749585076481	6.68194950705621e-05	0.000214900981684866
"chr5"	151729220	151729620	401	"*"	7.50431601959908	7.12368188221558	7.80520128880391	-0.647181076577663	6.68418558404079e-05	0.00021494828939155
"chr15"	74782121	74782521	401	"*"	7.48588389604127	7.10589249019018	7.78636827184621	-0.647250639191102	6.70137761163677e-05	0.000215476480764235
"chr14"	96075706	96076106	401	"*"	7.01475322505788	6.54744616470624	7.36715755386131	-0.775307596003899	6.70303907573191e-05	0.000215505237759827
"chr18"	45557338	45557738	401	"*"	6.99091364507017	6.50785293151556	7.35216753815923	-0.787352061928906	6.71722214658527e-05	0.000215912421364713
"chr20"	5093617	5094017	401	"*"	6.39595398567258	5.78807071880193	6.82231674145344	-0.940409216863082	6.71724117298826e-05	0.000215912421364713
"chr8"	96640106	96640506	401	"*"	5.70670454499945	4.89516596693468	6.22294778913319	-1.13883595001646	6.72823517051371e-05	0.000216241060113536
"chr8"	103419986	103420386	401	"*"	6.06656500716091	5.38050557052036	6.52961275401438	-1.02467399992704	6.7291136438484e-05	0.000216244554560322
"chr6"	131019089	131019489	401	"*"	7.39078571098613	6.99462023197074	7.70127094951784	-0.672985792190648	6.74110166193489e-05	0.00021660502000313
"chr6"	109704410	109704810	401	"*"	5.59036921377163	4.76642025815775	6.11152692371454	-1.15541489514705	6.74297354368998e-05	0.000216640388566883
"chr22"	37562528	37562928	401	"*"	8.48124326205474	8.20902994703031	8.71015647558025	-0.480752284535059	6.74742249828675e-05	0.0002167585365859
"chr5"	111865236	111865636	401	"*"	6.26174460166708	5.62376042918675	6.70257965910916	-0.973168764121616	6.75109279860207e-05	0.000216851646456812
"chr13"	109549314	109549714	401	"*"	5.75344948759852	4.97573229152195	6.25599496228881	-1.11151595702485	6.75411811168066e-05	0.000216924019791294
